,file_name,data_type,flavor,vendor,95th Percentile Data Received (Mb),median data_received (Mb),mean data_received (Mb),median cpu_usage (%),95th Percentile CPU,mean cpu_usage (%),sum lost,mean sent,mean received,max ru_maxrss,95th Percentile Latency,median latency_mean (ms),mean latency_mean (ms)
0,./data/build_farm/raw/performance_test_two_process_results_rmw_fastrtps_dynamic_cpp_sync_Array2m.csv,Array2m,dynamic_cpp_sync,fastrtps,1985.9159323692318,1954.2648820877075,1945.551297187805,8.993,9.4904,9.091777777777775,684.0,0.0,972.4074074074074,93628.0,0.50521,0.4865,0.4840185185185185
0,./data/build_farm/raw/performance_test_two_process_results_rmw_fastrtps_dynamic_cpp_async_PointCloud512k.csv,PointCloud512k,dynamic_cpp_async,fastrtps,500.44884843826287,499.9616889953613,498.8494853266963,3.996,4.496,4.16662962962963,42.0,0.0,996.4074074074074,93624.0,0.24473000000000003,0.2214,0.22075925925925924
0,./data/build_farm/raw/performance_test_two_process_results_rmw_connextdds_async_Array16k.csv,Array16k,async,connextdds,15.640941619873047,15.64017105102539,15.625768167001231,2.248,2.6723,2.3378148148148146,0.0,0.0,998.5185185185184,89988.0,0.11534000000000001,0.1046,0.1050614814814815
0,./data/build_farm/raw/performance_test_two_process_results_rmw_fastrtps_cpp_sync_Array4m.csv,Array4m,cpp_sync,fastrtps,4000.2353225708007,4000.014430999756,3996.3039858076313,1.499,1.998,1.5912962962962969,0.0,0.0,998.5555555555555,93848.0,0.38526,0.3646,0.3668296296296296
0,./data/build_farm/raw/performance_test_two_process_results_rmw_fastrtps_dynamic_cpp_sync_PointCloud8m.csv,PointCloud8m,dynamic_cpp_sync,fastrtps,1651.7269535064695,1605.1910018920898,1598.6432282129927,21.18,21.719,21.196666666666665,6733.0,0.0,199.22222222222226,94020.0,3.9765000000000006,3.738,3.7539259259259268
0,./data/build_farm/raw/performance_test_two_process_results_rmw_fastrtps_dynamic_cpp_sync_Array4m.csv,Array4m,dynamic_cpp_sync,fastrtps,3625.585726261139,3597.3272953033447,3596.44295363956,16.4,16.74,16.41037037037037,2672.0,0.0,898.7037037037038,93452.0,0.9365399999999999,0.9177,0.9160925925925923
0,./data/build_farm/raw/performance_test_two_process_results_rmw_fastrtps_dynamic_cpp_sync_Array1k.csv,Array1k,dynamic_cpp_sync,fastrtps,0.9918527603149414,0.9918212890625,0.9908626697681568,1.499,1.998,1.6931111111111112,0.0,0.0,998.5925925925926,93964.0,0.063109,0.05111,0.05194
0,./data/build_farm/raw/performance_test_two_process_results_FastRTPS_async_Array4k.csv,Array4k,async,fastrtps,3.9247546195983887,3.920998573303223,3.921524118494105,1.75,2.0,1.6574074074074074,0.0,0.0,999.1481481481482,87388.0,0.097834,0.08549,0.08471592592592593
0,./data/build_farm/raw/performance_test_two_process_results_rmw_fastrtps_cpp_async_PointCloud512k.csv,PointCloud512k,cpp_async,fastrtps,500.4542512893677,499.96060466766363,496.9792171760842,3.996,4.4967000000000015,4.092333333333333,144.0,0.0,992.7037037037036,93832.0,0.23565,0.2198,0.2186407407407408
0,./data/build_farm/raw/performance_test_two_process_results_rmw_fastrtps_cpp_sync_PointCloud512k.csv,PointCloud512k,cpp_sync,fastrtps,500.4633293151856,500.4361696243286,499.8501216393929,3.996,4.246,3.916962962962963,0.0,0.0,998.3703703703703,93808.0,0.192,0.1828,0.18314444444444447
0,./data/build_farm/raw/performance_test_two_process_results_rmw_connextdds_sync_PointCloud512k.csv,PointCloud512k,sync,connextdds,500.4690459251403,500.4430809020996,499.9783160951402,5.245,5.744,5.2646296296296295,0.0,0.0,998.6666666666665,89988.0,0.2826,0.261,0.26122222222222224
0,./data/build_farm/raw/performance_test_two_process_results_rmw_fastrtps_dynamic_cpp_sync_Array1m.csv,Array1m,dynamic_cpp_sync,fastrtps,1000.0122873306275,996.1091413497924,981.1459916079483,5.494,5.9193,5.3848518518518524,465.0,0.0,980.8148148148148,94120.0,0.29777,0.2795,0.2770296296296296
0,./data/build_farm/raw/performance_test_two_process_results_rmw_cyclonedds_cpp_sync_Array60k.csv,Array60k,cpp_sync,cyclonedds,58.61046943664551,58.6093225479126,58.554735254358356,1.998,2.248,2.0429629629629633,0.0,0.0,998.7777777777777,88880.0,0.08354600000000001,0.07715,0.0780125925925926
0,./data/build_farm/raw/performance_test_two_process_results_FastRTPS_sync_Array4k.csv,Array4k,sync,fastrtps,3.9248739242553703,3.9209794998168954,3.921407205087167,1.5,1.75,1.5185185185185186,0.0,0.0,999.1111111111113,87456.0,0.099018,0.08577,0.08752481481481479
0,./data/build_farm/raw/performance_test_two_process_results_rmw_cyclonedds_cpp_sync_Array4k.csv,Array4k,cpp_sync,cyclonedds,3.9216760635375976,3.921520233154297,3.917736088788068,1.998,2.248,1.9876666666666667,0.0,0.0,998.6296296296297,88908.0,0.075445,0.06687,0.06708592592592592
0,./data/build_farm/raw/performance_test_two_process_results_FastRTPS_sync_Array1m.csv,Array1m,sync,fastrtps,957.9655229568483,929.8850402832032,930.8010325961644,9.498,10.1747,9.41548148148148,1843.0,0.0,929.9259259259261,87352.0,0.60114,0.5497,0.5572666666666667
0,./data/build_farm/raw/performance_test_two_process_results_rmw_connextdds_async_PointCloud512k.csv,PointCloud512k,async,connextdds,500.45197200775146,500.4411191940308,499.92267908873384,4.995,5.6693,5.107444444444446,0.0,0.0,998.4074074074074,89928.0,0.25465000000000004,0.2449,0.24361481481481484
0,./data/build_farm/raw/performance_test_two_process_results_FastRTPS_async_Array16k.csv,Array16k,async,fastrtps,15.653719234466553,15.638263702392578,15.640496995713976,1.5,2.0,1.6388888888888888,0.0,0.0,999.1481481481482,87360.0,0.106473,0.08794,0.09074296296296296
0,./data/build_farm/raw/performance_test_two_process_results_rmw_connextdds_async_Array60k.csv,Array60k,async,connextdds,58.6135778427124,58.60849952697754,58.5546216611509,2.497,2.997,2.5959259259259255,0.0,0.0,998.4814814814816,90096.0,0.13597,0.1214,0.12153703703703705
0,./data/build_farm/raw/performance_test_two_process_results_FastRTPS_sync_Array60k.csv,Array60k,sync,fastrtps,58.658718395233144,58.601359367370605,58.609140078226716,1.75,2.25,1.851851851851852,0.0,0.0,999.1481481481482,87372.0,0.12214000000000001,0.1085,0.10963888888888887
0,./data/build_farm/raw/performance_test_two_process_results_rmw_cyclonedds_cpp_sync_PointCloud512k.csv,PointCloud512k,cpp_sync,cyclonedds,500.50855627059934,500.4386167526245,499.94131130642364,8.241,9.166,8.250925925925925,0.0,0.0,998.5185185185184,88892.0,0.48711,0.4232,0.4268592592592592
0,./data/build_farm/raw/performance_test_two_process_results_rmw_fastrtps_cpp_async_Array1k.csv,Array1k,cpp_async,fastrtps,0.9918969154357908,0.9918231964111328,0.990938116002966,1.998,2.4977,2.144851851851852,0.0,0.0,998.6296296296297,93792.0,0.11584000000000001,0.09704,0.09880592592592594
0,./data/build_farm/raw/performance_test_two_process_results_rmw_cyclonedds_cpp_sync_Array1m.csv,Array1m,cpp_sync,cyclonedds,1000.2121076583862,995.1253509521484,994.168226453993,13.74,14.99,13.826666666666668,114.0,0.0,993.6666666666665,89112.0,0.8387399999999999,0.7267,0.7409777777777777
0,./data/build_farm/raw/performance_test_two_process_results_rmw_cyclonedds_cpp_sync_Array4m.csv,Array4m,cpp_sync,cyclonedds,1420.345569896698,1290.861608505249,1271.603520322729,24.2,25.206000000000003,24.04740740740741,1182.0,0.0,317.3333333333333,88836.0,4.4994,3.794,3.863666666666668
0,./data/build_farm/raw/performance_test_two_process_results_rmw_fastrtps_cpp_sync_Array4k.csv,Array4k,cpp_sync,fastrtps,3.9216404914855962,3.921486854553223,3.918022826865867,1.499,1.998,1.599740740740741,0.0,0.0,998.5925925925926,93708.0,0.053982,0.04601,0.04676148148148148
0,./data/build_farm/raw/performance_test_two_process_results_rmw_connextdds_sync_Array1k.csv,Array1k,sync,connextdds,0.9918772697448729,0.9918231964111328,0.9908659899676288,2.497,2.747,2.448851851851852,0.0,0.0,998.6296296296297,90220.0,0.12717,0.1091,0.11218481481481482
0,./data/build_farm/raw/performance_test_two_process_results_rmw_fastrtps_dynamic_cpp_async_Array4m.csv,Array4m,dynamic_cpp_async,fastrtps,1527.7757909774784,1431.307933807373,1431.976453922413,17.91,18.23,17.859999999999996,17247.0,0.0,357.48148148148147,93780.0,7.501099999999999,7.207000000000002,7.214814814814815
0,./data/build_farm/raw/performance_test_two_process_results_rmw_connextdds_sync_Array4m.csv,Array4m,sync,connextdds,0.0,0.0,0.14787783446135344,10.48,12.805,10.841,25204.0,0.0,0.0,1114756.0,0.0,0.0,2.601851851851852
0,./data/build_farm/raw/performance_test_two_process_results_rmw_connextdds_async_PointCloud8m.csv,PointCloud8m,async,connextdds,0.0,0.0,0.0,1.497,2.3442,1.5971370370370368,0.0,0.0,0.0,133316.0,0.0,0.0,0.0
0,./data/build_farm/raw/performance_test_two_process_results_FastRTPS_async_Array1k.csv,Array1k,async,fastrtps,0.9926780700683594,0.991689682006836,0.991830755163122,1.75,2.0,1.7037037037037035,0.0,0.0,999.1481481481482,87544.0,0.10605999999999999,0.08793,0.08947333333333335
0,./data/build_farm/raw/performance_test_two_process_results_rmw_fastrtps_cpp_async_Array4m.csv,Array4m,cpp_async,fastrtps,1530.9727747917175,1437.89035987854,1418.4719534626713,17.92,18.307000000000002,17.839629629629627,17346.0,0.0,354.0740740740741,93432.0,7.715300000000001,7.2029999999999985,7.300259259259257
0,./data/build_farm/raw/performance_test_two_process_results_rmw_cyclonedds_cpp_sync_Array1k.csv,Array1k,cpp_sync,cyclonedds,0.9919083595275878,0.9918231964111328,0.990864153261538,1.998,2.4223,2.0431111111111107,0.0,0.0,998.6296296296297,88876.0,0.081229,0.06891,0.0691588888888889
0,./data/build_farm/raw/performance_test_two_process_results_rmw_connextdds_sync_PointCloud8m.csv,PointCloud8m,sync,connextdds,0.0,0.0,0.0,1.747,2.4133,1.8755925925925925,0.0,0.0,0.0,134856.0,0.0,0.0,0.0
0,./data/build_farm/raw/performance_test_two_process_results_FastRTPS_sync_Array1k.csv,Array1k,sync,fastrtps,0.9926843643188475,0.9917020797729492,0.9918390203405308,1.5,1.75,1.5462962962962965,0.0,0.0,999.1481481481482,87464.0,0.093325,0.08388999999999999,0.08418777777777778
0,./data/build_farm/raw/performance_test_two_process_results_rmw_fastrtps_cpp_sync_Array1k.csv,Array1k,cpp_sync,fastrtps,0.9918859481811524,0.991811752319336,0.9908268539993852,1.7480000000000002,2.248,1.895333333333333,0.0,0.0,998.4814814814816,93744.0,0.069384,0.056270000000000014,0.0584062962962963
0,./data/build_farm/raw/performance_test_two_process_results_rmw_fastrtps_cpp_async_Array4k.csv,Array4k,cpp_async,fastrtps,3.921836757659912,3.921488761901856,3.9178721816451465,1.998,2.4223,2.098703703703704,0.0,0.0,998.5185185185184,93528.0,0.099853,0.09392,0.09277333333333332
0,./data/build_farm/raw/performance_test_two_process_results_rmw_connextdds_sync_Array8m.csv,Array8m,sync,connextdds,0.0,0.0,0.0,21.12,21.939,21.052222222222227,0.0,0.0,0.0,2163564.0,0.0,0.0,0.0
0,./data/build_farm/raw/performance_test_two_process_results_rmw_fastrtps_dynamic_cpp_sync_PointCloud512k.csv,PointCloud512k,dynamic_cpp_sync,fastrtps,500.4603115081788,500.4403743743897,499.8679456710816,3.746,4.246,3.843,2.0,0.0,998.3703703703703,93484.0,0.18874,0.1797,0.17925925925925928
0,./data/build_farm/raw/performance_test_two_process_results_rmw_cyclonedds_cpp_sync_Array16k.csv,Array16k,cpp_sync,cyclonedds,15.641314601898197,15.640266418457033,15.625263214111328,1.7480000000000002,2.423,1.8402222222222224,0.0,0.0,998.5925925925926,89040.0,0.084006,0.06477000000000001,0.06665407407407407
0,./data/build_farm/raw/performance_test_two_process_results_rmw_connextdds_sync_Array16k.csv,Array16k,sync,connextdds,15.640685653686527,15.64018440246582,15.624524010552301,2.248,2.747,2.3294444444444444,0.0,0.0,998.4444444444445,90412.0,0.12605999999999998,0.1077,0.10923074074074073
0,./data/build_farm/raw/performance_test_two_process_results_rmw_cyclonedds_cpp_sync_PointCloud8m.csv,PointCloud8m,cpp_sync,cyclonedds,871.35349817276,798.4094276428223,782.9904054005942,21.59,22.218000000000004,21.491851851851848,2858.0,0.0,97.37037037037035,100916.0,8.0003,7.108,7.318444444444443
0,./data/build_farm/raw/performance_test_two_process_results_rmw_fastrtps_cpp_async_Array2m.csv,Array2m,cpp_async,fastrtps,1997.891754245758,1913.944567680359,1903.4317727618748,11.99,13.665,12.084814814814816,1250.0,0.0,951.2222222222223,93808.0,0.7146399999999999,0.6328,0.6464259259259261
0,./data/build_farm/raw/performance_test_two_process_results_rmw_cyclonedds_cpp_sync_Array32k.csv,Array32k,cpp_sync,cyclonedds,31.269143676757807,31.26506900787353,31.236317069442183,1.7480000000000002,2.423,1.9055185185185184,0.0,0.0,998.5555555555555,88872.0,0.08214199999999999,0.06186000000000001,0.06616481481481483
0,./data/build_farm/raw/performance_test_two_process_results_rmw_fastrtps_cpp_async_Array60k.csv,Array60k,cpp_async,fastrtps,58.61144704818726,58.608580589294434,58.55466697834157,2.248,2.498,2.274,0.0,0.0,998.5185185185184,93800.0,0.11897,0.1069,0.10824703703703704
0,./data/build_farm/raw/performance_test_two_process_results_rmw_fastrtps_dynamic_cpp_sync_Array60k.csv,Array60k,dynamic_cpp_sync,fastrtps,58.61283512115479,58.608689308166504,58.550352732340485,1.499,1.998,1.6932222222222222,0.0,0.0,998.4814814814816,93664.0,0.064942,0.05016,0.05235037037037037
0,./data/build_farm/raw/performance_test_two_process_results_rmw_fastrtps_dynamic_cpp_sync_Array32k.csv,Array32k,dynamic_cpp_sync,fastrtps,31.2667818069458,31.26508045196533,31.236243353949646,1.998,2.248,1.9044074074074075,0.0,0.0,998.5555555555555,93824.0,0.067631,0.06229,0.05923444444444445
0,./data/build_farm/raw/performance_test_two_process_results_rmw_fastrtps_dynamic_cpp_async_Array16k.csv,Array16k,dynamic_cpp_async,fastrtps,15.640907669067385,15.640250205993652,15.62464933042173,1.998,2.498,2.182185185185185,0.0,0.0,998.4814814814816,94136.0,0.11365,0.09752,0.0981951851851852
0,./data/build_farm/raw/performance_test_two_process_results_FastRTPS_async_Array1m.csv,Array1m,async,fastrtps,999.881689929962,998.8563899993896,998.4870541184036,9.498,10.25,9.56374074074074,22.0,0.0,997.6296296296297,87396.0,0.60093,0.5509,0.5581444444444446
0,./data/build_farm/raw/performance_test_two_process_results_rmw_fastrtps_cpp_async_Array32k.csv,Array32k,cpp_async,fastrtps,31.26695699691773,31.26541328430176,31.237459006132898,2.248,2.498,2.2288148148148146,0.0,0.0,998.6666666666665,93504.0,0.11714000000000001,0.1026,0.10361
0,./data/build_farm/raw/performance_test_two_process_results_rmw_fastrtps_cpp_sync_Array60k.csv,Array60k,cpp_sync,fastrtps,58.61192035675049,58.60870552062988,58.556885330765326,1.7480000000000002,1.998,1.739,0.0,0.0,998.5555555555555,93760.0,0.066781,0.05435,0.05518925925925925
